XYDATA,sample11.jws
855.4000,79.0949
855.5000,79.0929
855.6000,79.0804
855.7000,79.0677
855.8000,79.0857
855.9000,79.1172
856.0000,79.1349
856.1000,79.1492
856.2000,79.1685
856.3000,79.1803
856.4000,79.1915
856.5000,79.1907
856.6000,79.1875
856.7000,79.1754
856.8000,79.1888
856.9000,79.1787
857.0000,79.1858
857.1000,79.207
857.2000,79.232
857.3000,79.248
857.4000,79.2094
857.5000,79.1589
857.6000,79.2044
857.7000,79.1899
857.8000,79.2069
857.9000,79.1575
858.0000,79.1535
858.1000,79.1734
858.2000,79.1592
858.3000,79.1402
858.4000,79.1307
858.5000,79.1329
858.6000,79.117
858.7000,79.1158
858.8000,79.1419
858.9000,79.2052
859.0000,79.2238
859.1000,79.2109
859.2000,79.1853
859.3000,79.2082
859.4000,79.199
859.5000,79.2283
859.6000,79.1936
859.7000,79.1914
859.8000,79.1982
859.9000,79.1727
860.0000,79.154
860.1000,79.1591
860.2000,79.1677
860.3000,79.18
860.4000,79.1799
860.5000,79.1236
860.6000,79.1599
860.7000,79.1711
860.8000,79.1799
860.9000,79.2171
861.0000,79.1854
861.1000,79.1879
861.2000,79.1849
861.3000,79.2143
861.4000,79.2291
861.5000,79.2402
861.6000,79.2726
861.7000,79.2817
861.8000,79.299
861.9000,79.3027
862.0000,79.3207
862.1000,79.3228
862.2000,79.3493
862.3000,79.3344
862.4000,79.3211
862.5000,79.3157
862.6000,79.3544
862.7000,79.3422
862.8000,79.3641
862.9000,79.3798
863.0000,79.3847
863.1000,79.4006
863.2000,79.4285
863.3000,79.455
863.4000,79.4512
863.5000,79.4422
863.6000,79.4512
863.7000,79.4771
863.8000,79.5027
863.9000,79.4886
864.0000,79.4546
864.1000,79.4402
864.2000,79.4557
864.3000,79.4792
864.4000,79.4974
864.5000,79.4891
864.6000,79.5267
864.7000,79.5467
864.8000,79.5419
864.9000,79.5512
865.0000,79.525
865.1000,79.5462
865.2000,79.505
865.3000,79.491
865.4000,79.4543
865.5000,79.4826
865.6000,79.526
865.7000,79.5328
865.8000,79.5063
865.9000,79.5217
866.0000,79.5528
866.1000,79.5491
866.2000,79.5585
866.3000,79.5643
866.4000,79.5954
866.5000,79.5846
866.6000,79.6121
866.7000,79.6209
866.8000,79.5958
866.9000,79.604
867.0000,79.5968
867.1000,79.6232
867.2000,79.6317
867.3000,79.6371
867.4000,79.6508
867.5000,79.6794
867.6000,79.6889
867.7000,79.6821
867.8000,79.6875
867.9000,79.6949
868.0000,79.705
868.1000,79.7095
868.2000,79.7484
868.3000,79.7269
868.4000,79.7623
868.5000,79.7748
868.6000,79.7833
868.7000,79.8044
868.8000,79.7954
868.9000,79.805
869.0000,79.8329
869.1000,79.821
869.2000,79.7899
869.3000,79.7777
869.4000,79.7694
869.5000,79.7697
869.6000,79.7183
869.7000,79.7307
869.8000,79.7359
869.9000,79.7027
870.0000,79.7365
870.1000,79.7527
870.2000,79.7389
870.3000,79.7459
870.4000,79.7646
870.5000,79.7912
870.6000,79.7758
870.7000,79.7632
870.8000,79.7717
870.9000,79.7922
871.0000,79.7869
871.1000,79.7862
871.2000,79.7826
871.3000,79.7706
871.4000,79.7476
871.5000,79.7821
871.6000,79.801
871.7000,79.8048
871.8000,79.8139
871.9000,79.792
872.0000,79.7944
872.1000,79.8048
872.2000,79.7859
872.3000,79.7965
872.4000,79.8404
872.5000,79.8667
872.6000,79.8685
872.7000,79.8884
872.8000,79.9277
872.9000,79.915
873.0000,79.8979
873.1000,79.954
873.2000,79.964
873.3000,79.9806
873.4000,80.0099
873.5000,80.0105
873.6000,80.0226
873.7000,80.0069
873.8000,80.0221
873.9000,80.0271
874.0000,80.0278
874.1000,80.0306
874.2000,80.0177
874.3000,80.0048
874.4000,80.0026
874.5000,80.0066
874.6000,80.0136
874.7000,80.0094
874.8000,80.0089
874.9000,80.0181
875.0000,80.0507
875.1000,80.0626
875.2000,80.0917
875.3000,80.0886
875.4000,80.0884
875.5000,80.1019
875.6000,80.0765
875.7000,80.0868
875.8000,80.0977
875.9000,80.1211
876.0000,80.1187
876.1000,80.1495
876.2000,80.1855
876.3000,80.1888
876.4000,80.1906
876.5000,80.1707
876.6000,80.1713
876.7000,80.1889
876.8000,80.2057
876.9000,80.2081
877.0000,80.2347
877.1000,80.2446
877.2000,80.261
877.3000,80.2514
877.4000,80.2459
877.5000,80.2765
877.6000,80.2959
877.7000,80.2931
877.8000,80.2874
877.9000,80.2923
878.0000,80.2699
878.1000,80.268
878.2000,80.2398
878.3000,80.2555
878.4000,80.2451
878.5000,80.265
878.6000,80.272
878.7000,80.2687
878.8000,80.2723
878.9000,80.2859
879.0000,80.2951
879.1000,80.2854
879.2000,80.2814
879.3000,80.2891
879.4000,80.289
879.5000,80.2637
879.6000,80.2877
879.7000,80.3029
879.8000,80.3048
879.9000,80.3124
880.0000,80.303
880.1000,80.3205
880.2000,80.3023
880.3000,80.2724
880.4000,80.2547
880.5000,80.2644
880.6000,80.2738
880.7000,80.2648
880.8000,80.2584
880.9000,80.2643
881.0000,80.3034
881.1000,80.3069
881.2000,80.3037
881.3000,80.3148
881.4000,80.3262
881.5000,80.3117
881.6000,80.3072
881.7000,80.2936
881.8000,80.3122
881.9000,80.3154
882.0000,80.3249
882.1000,80.3141
882.2000,80.3201
882.3000,80.3074
882.4000,80.3373
882.5000,80.3141
882.6000,80.3172
882.7000,80.3343
882.8000,80.3213
882.9000,80.3154
883.0000,80.3032
883.1000,80.2925
883.2000,80.3128
883.3000,80.3079
883.4000,80.2946
883.5000,80.3491
883.6000,80.3728
883.7000,80.3629
883.8000,80.3566
883.9000,80.3814
884.0000,80.3769
884.1000,80.3915
884.2000,80.3722
884.3000,80.3691
884.4000,80.3868
884.5000,80.3845
884.6000,80.4029
884.7000,80.438
884.8000,80.4567
884.9000,80.4492
885.0000,80.4674
885.1000,80.4767
885.2000,80.4774
885.3000,80.4811
885.4000,80.4713
885.5000,80.4727
885.6000,80.4748
885.7000,80.5073
885.8000,80.5075
885.9000,80.5316
886.0000,80.5146
886.1000,80.5517
886.2000,80.569
886.3000,80.5625
886.4000,80.5456
886.5000,80.5641
886.6000,80.5919
886.7000,80.592
886.8000,80.605
886.9000,80.6382
887.0000,80.6848
887.1000,80.685
887.2000,80.7047
887.3000,80.7108
887.4000,80.7027
887.5000,80.7073
887.6000,80.7137
887.7000,80.728
887.8000,80.7137
887.9000,80.7017
888.0000,80.6897
888.1000,80.7024
888.2000,80.6996
888.3000,80.6883
888.4000,80.7098
888.5000,80.7364
888.6000,80.7525
888.7000,80.7909
888.8000,80.7905
888.9000,80.7817
889.0000,80.8088
889.1000,80.8064
889.2000,80.819
889.3000,80.7963
889.4000,80.8049
889.5000,80.8123
889.6000,80.8076
889.7000,80.8018
889.8000,80.7977
889.9000,80.7635
890.0000,80.7512
890.1000,80.7438
890.2000,80.7246
890.3000,80.7237
890.4000,80.7332
890.5000,80.7346
890.6000,80.759
890.7000,80.7514
890.8000,80.755
890.9000,80.7475
891.0000,80.7529
891.1000,80.7609
891.2000,80.7791
891.3000,80.781
891.4000,80.7771
891.5000,80.7881
891.6000,80.7975
891.7000,80.7853
891.8000,80.7805
891.9000,80.7469
892.0000,80.7426
892.1000,80.743
892.2000,80.7337
892.3000,80.7451
892.4000,80.7464
892.5000,80.7413
892.6000,80.7412
892.7000,80.753
892.8000,80.7595
892.9000,80.7627
893.0000,80.7646
893.1000,80.7846
893.2000,80.7819
893.3000,80.772
893.4000,80.7725
893.5000,80.7765
893.6000,80.7713
893.7000,80.7571
893.8000,80.7512
893.9000,80.7629
894.0000,80.7552
894.1000,80.7618
894.2000,80.7892
894.3000,80.7792
894.4000,80.7634
894.5000,80.7738
894.6000,80.7922
894.7000,80.8101
894.8000,80.8022
894.9000,80.8056
895.0000,80.8362
895.1000,80.8596
895.2000,80.8597
895.3000,80.8644
895.4000,80.8502
895.5000,80.8436
895.6000,80.8532
895.7000,80.8695
895.8000,80.8496
895.9000,80.85
896.0000,80.8565
896.1000,80.8657
896.2000,80.8757
896.3000,80.874
896.4000,80.8887
896.5000,80.9111
896.6000,80.9236
896.7000,80.9391
896.8000,80.9489
896.9000,80.9728
897.0000,80.9833
897.1000,80.9895
897.2000,80.998
897.3000,80.9949
897.4000,80.9827
897.5000,80.9985
897.6000,81.0162
897.7000,81.0229
897.8000,81.0166
897.9000,81.0215
898.0000,81.0255
898.1000,81.0241
898.2000,81.0232
898.3000,81.0199
898.4000,81.0311
898.5000,81.0484
898.6000,81.0685
898.7000,81.0659
898.8000,81.0672
898.9000,81.0589
899.0000,81.1005
899.1000,81.106
899.2000,81.1004
899.3000,81.0989
899.4000,81.1008
899.5000,81.111
899.6000,81.0932
899.7000,81.0797
899.8000,81.0916
899.9000,81.088
900.0000,81.089
900.1000,81.0762
900.2000,81.0858
900.3000,81.0943
900.4000,81.107
900.5000,81.1238
900.6000,81.1246
900.7000,81.1136
900.8000,81.1095
900.9000,81.1262
901.0000,81.1282
901.1000,81.1251
901.2000,81.1415
901.3000,81.1556
901.4000,81.1452
901.5000,81.1614
901.6000,81.1671
901.7000,81.1548
901.8000,81.1433
901.9000,81.1358
902.0000,81.1293
902.1000,81.1293
902.2000,81.1129
902.3000,81.1114
902.4000,81.1382
902.5000,81.1361
902.6000,81.1471
902.7000,81.1442
902.8000,81.1733
902.9000,81.1866
903.0000,81.1805
903.1000,81.1697
903.2000,81.1656
903.3000,81.1895
903.4000,81.1775
903.5000,81.1986
903.6000,81.2043
903.7000,81.2051
903.8000,81.1933
903.9000,81.2138
904.0000,81.2154
904.1000,81.2134
904.2000,81.218
904.3000,81.2224
904.4000,81.212
904.5000,81.2144
904.6000,81.2283
904.7000,81.215
904.8000,81.2057
904.9000,81.2064
905.0000,81.2176
905.1000,81.2286
905.2000,81.2343
905.3000,81.2551
905.4000,81.2786
905.5000,81.2857
905.6000,81.2784
905.7000,81.2765
905.8000,81.2733
905.9000,81.2853
906.0000,81.2879
906.1000,81.2928
906.2000,81.2894
906.3000,81.3124
906.4000,81.3208
906.5000,81.3098
906.6000,81.3307
906.7000,81.3297
906.8000,81.3305
906.9000,81.3299
907.0000,81.3646
907.1000,81.361
907.2000,81.3782
907.3000,81.3705
907.4000,81.3764
907.5000,81.3846
907.6000,81.3867
907.7000,81.3717
907.8000,81.3772
907.9000,81.3846
908.0000,81.3905
908.1000,81.4009
908.2000,81.4102
908.3000,81.4269
908.4000,81.4302
908.5000,81.4304
908.6000,81.4179
908.7000,81.4267
908.8000,81.4416
908.9000,81.4449
909.0000,81.4485
909.1000,81.4477
909.2000,81.4332
909.3000,81.4239
909.4000,81.4256
909.5000,81.4013
909.6000,81.4187
909.7000,81.4326
909.8000,81.4221
909.9000,81.4182
910.0000,81.4277
910.1000,81.4267
910.2000,81.4056
910.3000,81.4067
910.4000,81.4007
910.5000,81.3931
910.6000,81.4038
910.7000,81.3969
910.8000,81.41
910.9000,81.4253
911.0000,81.4136
911.1000,81.4046
911.2000,81.3934
911.3000,81.3924
911.4000,81.3908
911.5000,81.3864
911.6000,81.3981
911.7000,81.4006
911.8000,81.4151
911.9000,81.418
912.0000,81.3916
912.1000,81.3935
912.2000,81.3925
912.3000,81.3876
912.4000,81.3867
912.5000,81.3912
912.6000,81.3962
912.7000,81.4127
912.8000,81.3804
912.9000,81.3643
913.0000,81.3663
913.1000,81.3624
913.2000,81.3742
913.3000,81.3777
913.4000,81.3864
913.5000,81.4027
913.6000,81.4064
913.7000,81.4161
913.8000,81.3922
913.9000,81.3887
914.0000,81.3705
914.1000,81.3641
914.2000,81.3668
914.3000,81.3741
914.4000,81.3847
914.5000,81.3903
914.6000,81.3788
914.7000,81.3809
914.8000,81.3661
914.9000,81.3593
915.0000,81.3524
915.1000,81.3445
915.2000,81.3585
915.3000,81.3638
915.4000,81.3539
915.5000,81.3526
915.6000,81.3515
915.7000,81.3463
915.8000,81.3471
915.9000,81.3394
916.0000,81.3517
916.1000,81.3523
916.2000,81.3494
916.3000,81.3447
916.4000,81.3252
916.5000,81.3095
916.6000,81.3085
916.7000,81.2896
916.8000,81.2828
916.9000,81.2808
917.0000,81.2843
917.1000,81.2792
917.2000,81.2783
917.3000,81.2752
917.4000,81.2613
917.5000,81.2612
917.6000,81.2598
917.7000,81.2495
917.8000,81.2418
917.9000,81.2299
918.0000,81.2459
918.1000,81.2448
918.2000,81.2348
918.3000,81.2226
918.4000,81.2134
918.5000,81.2088
918.6000,81.2013
918.7000,81.1904
918.8000,81.1861
918.9000,81.1789
919.0000,81.1651
919.1000,81.1618
919.2000,81.1652
919.3000,81.1686
919.4000,81.1606
919.5000,81.152
919.6000,81.1392
919.7000,81.1423
919.8000,81.1316
919.9000,81.1134
920.0000,81.1002
920.1000,81.1006
920.2000,81.0909
920.3000,81.0889
920.4000,81.0793
920.5000,81.0805
920.6000,81.07
920.7000,81.0631
920.8000,81.0537
920.9000,81.042
921.0000,81.0287
921.1000,81.0201
921.2000,80.9924
921.3000,80.9739
921.4000,80.9565
921.5000,80.96
921.6000,80.9594
921.7000,80.9454
921.8000,80.9545
921.9000,80.9406
922.0000,80.9361
922.1000,80.9336
922.2000,80.918
922.3000,80.9014
922.4000,80.8814
922.5000,80.8564
922.6000,80.8399
922.7000,80.8225
922.8000,80.8016
922.9000,80.7794
923.0000,80.7622
923.1000,80.7452
923.2000,80.7311
923.3000,80.6989
923.4000,80.6881
923.5000,80.6778
923.6000,80.6625
923.7000,80.6344
923.8000,80.6243
923.9000,80.5972
924.0000,80.5843
924.1000,80.5668
924.2000,80.5593
924.3000,80.5296
924.4000,80.5224
924.5000,80.5088
924.6000,80.491
924.7000,80.4623
924.8000,80.4303
924.9000,80.4199
925.0000,80.3835
925.1000,80.3692
925.2000,80.3534
925.3000,80.3376
925.4000,80.3134
925.5000,80.3019
925.6000,80.281
925.7000,80.2656
925.8000,80.2503
925.9000,80.2268
926.0000,80.2099
926.1000,80.1963
926.2000,80.1824
926.3000,80.1645
926.4000,80.1457
926.5000,80.1397
926.6000,80.1059
926.7000,80.0728
926.8000,80.0539
926.9000,80.0474
927.0000,80.0279
927.1000,80.012
927.2000,79.9932
927.3000,79.9758
927.4000,79.9459
927.5000,79.9347
927.6000,79.903
927.7000,79.8796
927.8000,79.8617
927.9000,79.8337
928.0000,79.8176
928.1000,79.7795
928.2000,79.7597
928.3000,79.7408
928.4000,79.7074
928.5000,79.6791
928.6000,79.6609
928.7000,79.6247
928.8000,79.593
928.9000,79.5606
929.0000,79.5275
929.1000,79.5097
929.2000,79.4948
929.3000,79.4706
929.4000,79.4405
929.5000,79.4295
929.6000,79.4003
929.7000,79.3557
929.8000,79.3345
929.9000,79.3
930.0000,79.2719
930.1000,79.223
930.2000,79.1912
930.3000,79.1744
930.4000,79.1371
930.5000,79.1019
930.6000,79.0751
930.7000,79.0474
930.8000,79.0179
930.9000,78.9798
931.0000,78.9381
931.1000,78.9124
931.2000,78.8726
931.3000,78.8467
931.4000,78.812
931.5000,78.7722
931.6000,78.7293
931.7000,78.6936
931.8000,78.6603
931.9000,78.6355
932.0000,78.5999
932.1000,78.574
932.2000,78.5455
932.3000,78.5111
932.4000,78.4704
932.5000,78.4343
932.6000,78.3985
932.7000,78.3338
932.8000,78.3082
932.9000,78.2841
933.0000,78.2438
933.1000,78.2078
933.2000,78.1708
933.3000,78.1545
933.4000,78.1215
933.5000,78.0705
933.6000,78.0316
933.7000,78.0122
933.8000,77.9821
933.9000,77.9356
934.0000,77.9026
934.1000,77.8749
934.2000,77.8364
934.3000,77.8007
934.4000,77.7776
934.5000,77.7506
934.6000,77.7191
934.7000,77.6833
934.8000,77.6588
934.9000,77.6103
935.0000,77.5763
935.1000,77.534
935.2000,77.4927
935.3000,77.4512
935.4000,77.4124
935.5000,77.3654
935.6000,77.3251
935.7000,77.2817
935.8000,77.2311
935.9000,77.2191
936.0000,77.1754
936.1000,77.1344
936.2000,77.1098
936.3000,77.0775
936.4000,77.036
936.5000,76.9872
936.6000,76.9457
936.7000,76.9127
936.8000,76.8664
936.9000,76.8067
937.0000,76.7592
937.1000,76.7136
937.2000,76.6752
937.3000,76.6301
937.4000,76.5979
937.5000,76.5546
937.6000,76.5043
937.7000,76.4482
937.8000,76.4057
937.9000,76.3715
938.0000,76.3288
938.1000,76.2926
938.2000,76.2491
938.3000,76.2048
938.4000,76.177
938.5000,76.1317
938.6000,76.0856
938.7000,76.0402
938.8000,75.9925
938.9000,75.9497
939.0000,75.911
939.1000,75.8655
939.2000,75.8182
939.3000,75.765
939.4000,75.7113
939.5000,75.6629
939.6000,75.6251
939.7000,75.5773
939.8000,75.522
939.9000,75.4784
940.0000,75.4482
940.1000,75.415
940.2000,75.3741
940.3000,75.3383
940.4000,75.2905
940.5000,75.2418
940.6000,75.1951
940.7000,75.1457
940.8000,75.0912
940.9000,75.0413
941.0000,75.0004
941.1000,74.9495
941.2000,74.9016
941.3000,74.8618
941.4000,74.8031
941.5000,74.7469
941.6000,74.6891
941.7000,74.6396
941.8000,74.5844
941.9000,74.5498
942.0000,74.4982
942.1000,74.4442
942.2000,74.3998
942.3000,74.3395
942.4000,74.2854
942.5000,74.241
942.6000,74.1886
942.7000,74.1433
942.8000,74.0874
942.9000,74.0354
943.0000,73.9919
943.1000,73.9281
943.2000,73.8647
943.3000,73.7993
943.4000,73.7448
943.5000,73.6875
943.6000,73.6315
943.7000,73.5819
943.8000,73.5286
943.9000,73.4799
944.0000,73.4271
944.1000,73.369
944.2000,73.3064
944.3000,73.2501
944.4000,73.2014
944.5000,73.1402
944.6000,73.0887
944.7000,73.0312
944.8000,72.9729
944.9000,72.9193
945.0000,72.8596
945.1000,72.7947
945.2000,72.7397
945.3000,72.6968
945.4000,72.635
945.5000,72.5803
945.6000,72.5117
945.7000,72.4454
945.8000,72.3782
945.9000,72.3054
946.0000,72.2425
946.1000,72.179
946.2000,72.1051
946.3000,72.0444
946.4000,71.9793
946.5000,71.9135
946.6000,71.8444
946.7000,71.7765
946.8000,71.7083
946.9000,71.6433
947.0000,71.5745
947.1000,71.5028
947.2000,71.4358
947.3000,71.3774
947.4000,71.3014
947.5000,71.2219
947.6000,71.1395
947.7000,71.0674
947.8000,71.003
947.9000,70.9332
948.0000,70.8577
948.1000,70.7884
948.2000,70.7132
948.3000,70.6345
948.4000,70.5609
948.5000,70.4728
948.6000,70.394
948.7000,70.3152
948.8000,70.2403
948.9000,70.1649
949.0000,70.0819
949.1000,70.0031
949.2000,69.9204
949.3000,69.84
949.4000,69.763
949.5000,69.6811
949.6000,69.6024
949.7000,69.523
949.8000,69.4303
949.9000,69.3538
950.0000,69.2635
950.1000,69.1797
950.2000,69.0881
950.3000,68.9995
950.4000,68.9162
950.5000,68.807
950.6000,68.7237
950.7000,68.6487
950.8000,68.5591
950.9000,68.46
951.0000,68.3633
951.1000,68.2764
951.2000,68.1779
951.3000,68.0713
951.4000,67.9881
951.5000,67.8959
951.6000,67.8051
951.7000,67.7081
951.8000,67.6143
951.9000,67.5219
952.0000,67.4295
952.1000,67.3318
952.2000,67.2406
952.3000,67.1552
952.4000,67.0558
952.5000,66.9466
952.6000,66.8577
952.7000,66.761
952.8000,66.6586
952.9000,66.5631
953.0000,66.4684
953.1000,66.3622
953.2000,66.2694
953.3000,66.1534
953.4000,66.0593
953.5000,65.9626
953.6000,65.8541
953.7000,65.7664
953.8000,65.6628
953.9000,65.5547
954.0000,65.4478
954.1000,65.3456
954.2000,65.2368
954.3000,65.1266
954.4000,65.0354
954.5000,64.9421
954.6000,64.8408
954.7000,64.7361
954.8000,64.6356
954.9000,64.5413
955.0000,64.433
955.1000,64.3284
955.2000,64.235
955.3000,64.1365
955.4000,64.0356
955.5000,63.9221
955.6000,63.8315
955.7000,63.739
955.8000,63.6285
955.9000,63.5266
956.0000,63.4214
956.1000,63.3186
956.2000,63.2359
956.3000,63.1404
956.4000,63.0425
956.5000,62.9602
956.6000,62.8669
956.7000,62.7792
956.8000,62.6863
956.9000,62.5919
957.0000,62.4929
957.1000,62.4005
957.2000,62.3157
957.3000,62.2345
957.4000,62.1523
957.5000,62.0802
957.6000,61.9924
957.7000,61.9124
957.8000,61.824
957.9000,61.743
958.0000,61.6473
958.1000,61.5656
958.2000,61.5034
958.3000,61.4263
958.4000,61.3447
958.5000,61.2688
958.6000,61.1996
958.7000,61.1285
958.8000,61.0547
958.9000,60.9846
959.0000,60.9263
959.1000,60.8572
959.2000,60.8008
959.3000,60.745
959.4000,60.67
959.5000,60.6085
959.6000,60.5447
959.7000,60.4769
959.8000,60.4134
959.9000,60.3436
960.0000,60.2918
960.1000,60.2401
960.2000,60.1988
960.3000,60.1525
960.4000,60.1072
960.5000,60.0538
960.6000,60.0138
960.7000,59.9637
960.8000,59.9153
960.9000,59.8635
961.0000,59.8203
961.1000,59.7721
961.2000,59.7388
961.3000,59.6945
961.4000,59.6407
961.5000,59.5992
961.6000,59.5584
961.7000,59.5185
961.8000,59.482
961.9000,59.4536
962.0000,59.4182
962.1000,59.3885
962.2000,59.3501
962.3000,59.3129
962.4000,59.2842
962.5000,59.2458
962.6000,59.2216
962.7000,59.1948
962.8000,59.1666
962.9000,59.131
963.0000,59.1077
963.1000,59.0784
963.2000,59.0456
963.3000,59.015
963.4000,58.98
963.5000,58.9501
963.6000,58.9211
963.7000,58.8915
963.8000,58.8601
963.9000,58.8324
964.0000,58.8113
964.1000,58.7894
964.2000,58.7718
964.3000,58.7608
964.4000,58.7359
964.5000,58.7113
964.6000,58.6949
964.7000,58.6764
964.8000,58.6595
964.9000,58.6377
965.0000,58.6138
965.1000,58.5972
965.2000,58.5807
965.3000,58.5627
965.4000,58.5461
965.5000,58.5405
965.6000,58.5112
965.7000,58.4935
965.8000,58.4829
965.9000,58.4656
966.0000,58.4468
966.1000,58.4478
966.2000,58.4255
966.3000,58.4106
966.4000,58.4029
966.5000,58.3987
966.6000,58.394
966.7000,58.3792
966.8000,58.3645
966.9000,58.3623
967.0000,58.3512
967.1000,58.3431
967.2000,58.3366
967.3000,58.3233
967.4000,58.3014
967.5000,58.2892
967.6000,58.2782
967.7000,58.2709
967.8000,58.2587
967.9000,58.2458
968.0000,58.2343
968.1000,58.2263
968.2000,58.2172
968.3000,58.2051
968.4000,58.1939
968.5000,58.1826
968.6000,58.1804
968.7000,58.1669
968.8000,58.1619
968.9000,58.1601
969.0000,58.1421
969.1000,58.1335
969.2000,58.1304
969.3000,58.1216
969.4000,58.1242
969.5000,58.1259
969.6000,58.1126
969.7000,58.1001
969.8000,58.0978
969.9000,58.095
970.0000,58.0831
970.1000,58.0786
970.2000,58.0718
970.3000,58.0624
970.4000,58.0579
970.5000,58.0546
970.6000,58.063
970.7000,58.0593
970.8000,58.0612
970.9000,58.0585
971.0000,58.0509
971.1000,58.0485
971.2000,58.0446
971.3000,58.0413
971.4000,58.0389
971.5000,58.0367
971.6000,58.0322
971.7000,58.0257
971.8000,58.0201
971.9000,58.0232
972.0000,58.0294
972.1000,58.0221
972.2000,58.0194
972.3000,58.0114
972.4000,58.0066
972.5000,58.0006
972.6000,57.9993
972.7000,57.9956
972.8000,57.9968
972.9000,57.9934
973.0000,57.989
973.1000,57.9894
973.2000,58
973.3000,57.9943
973.4000,58.0073
973.5000,58.0018
973.6000,57.9992
973.7000,57.9976
973.8000,57.9908
973.9000,57.9778
974.0000,57.9701
974.1000,57.9726
974.2000,57.9844
974.3000,57.9855
974.4000,57.9865
974.5000,57.9902
974.6000,57.995
974.7000,57.9954
974.8000,57.9965
974.9000,58.0004
975.0000,58.0012
975.1000,58.0005
975.2000,57.9996
975.3000,57.999
975.4000,58.0036
975.5000,58.0079
975.6000,58.0179
975.7000,58.0211
975.8000,58.0155
975.9000,58.0163
976.0000,58.016
976.1000,58.0233
976.2000,58.0196
976.3000,58.0185
976.4000,58.0205
976.5000,58.0282
976.6000,58.0169
976.7000,58.0287
976.8000,58.0241
976.9000,58.0324
977.0000,58.0347
977.1000,58.0449
977.2000,58.0605
977.3000,58.0605
977.4000,58.059
977.5000,58.0593
977.6000,58.0694
977.7000,58.0811
977.8000,58.0891
977.9000,58.0958
978.0000,58.0992
978.1000,58.1073
978.2000,58.1188
978.3000,58.1287
978.4000,58.127
978.5000,58.1297
978.6000,58.1278
978.7000,58.1353
978.8000,58.1397
978.9000,58.1446
979.0000,58.1603
979.1000,58.1706
979.2000,58.1761
979.3000,58.1902
979.4000,58.2044
979.5000,58.2144
979.6000,58.2212
979.7000,58.2266
979.8000,58.2408
979.9000,58.2545
980.0000,58.2694
980.1000,58.2747
980.2000,58.2834
980.3000,58.3028
980.4000,58.3062
980.5000,58.3268
980.6000,58.3446
980.7000,58.361
980.8000,58.3691
980.9000,58.3743
981.0000,58.3824
981.1000,58.39
981.2000,58.4012
981.3000,58.4254
981.4000,58.4374
981.5000,58.4523
981.6000,58.4767
981.7000,58.5004
981.8000,58.5257
981.9000,58.5416
982.0000,58.5591
982.1000,58.5762
982.2000,58.5822
982.3000,58.5993
982.4000,58.6237
982.5000,58.6353
982.6000,58.6543
982.7000,58.677
982.8000,58.6938
982.9000,58.716
983.0000,58.735
983.1000,58.7458
983.2000,58.767
983.3000,58.7907
983.4000,58.8111
983.5000,58.8273
983.6000,58.8466
983.7000,58.8598
983.8000,58.876
983.9000,58.8907
984.0000,58.9107
984.1000,58.9255
984.2000,58.9413
984.3000,58.973
984.4000,58.9978
984.5000,59.0106
984.6000,59.0283
984.7000,59.0443
984.8000,59.0597
984.9000,59.0745
985.0000,59.0883
985.1000,59.1121
985.2000,59.1275
985.3000,59.156
985.4000,59.1839
985.5000,59.2013
985.6000,59.2255
985.7000,59.2375
985.8000,59.2483
985.9000,59.2628
986.0000,59.2888
986.1000,59.3123
986.2000,59.3355
986.3000,59.3591
986.4000,59.3765
986.5000,59.3972
986.6000,59.4209
986.7000,59.4347
986.8000,59.4572
986.9000,59.48
987.0000,59.4986
987.1000,59.5248
987.2000,59.5503
987.3000,59.5778
987.4000,59.6017
987.5000,59.618
987.6000,59.6372
987.7000,59.6587
987.8000,59.6838
987.9000,59.7049
988.0000,59.7324
988.1000,59.7576
988.2000,59.7818
988.3000,59.8008
988.4000,59.8235
988.5000,59.8353
988.6000,59.8594
988.7000,59.8927
988.8000,59.9172
988.9000,59.9584
989.0000,59.9867
989.1000,60.0092
989.2000,60.0253
989.3000,60.05
989.4000,60.068
989.5000,60.0982
989.6000,60.1294
989.7000,60.1563
989.8000,60.1855
989.9000,60.2198
990.0000,60.2454
990.1000,60.2692
990.2000,60.2976
990.3000,60.3264
990.4000,60.3562
990.5000,60.3877
990.6000,60.418
990.7000,60.4496
990.8000,60.4822
990.9000,60.5138
991.0000,60.5411
991.1000,60.5659
991.2000,60.59
991.3000,60.622
991.4000,60.6524
991.5000,60.6912
991.6000,60.7245
991.7000,60.7639
991.8000,60.7962
991.9000,60.8149
992.0000,60.8451
992.1000,60.8665
992.2000,60.9016
992.3000,60.9385
992.4000,60.9737
992.5000,60.9999
992.6000,61.0317
992.7000,61.0597
992.8000,61.0894
992.9000,61.1145
993.0000,61.1428
993.1000,61.1722
993.2000,61.2115
993.3000,61.2503
993.4000,61.2779
993.5000,61.312
993.6000,61.3366
993.7000,61.361
993.8000,61.391
993.9000,61.4191
994.0000,61.4465
994.1000,61.4751
994.2000,61.5046
994.3000,61.5317
994.4000,61.561
994.5000,61.5957
994.6000,61.6254
994.7000,61.6525
994.8000,61.6795
994.9000,61.7091
995.0000,61.7361
995.1000,61.7715
995.2000,61.7968
995.3000,61.8334
995.4000,61.8659
995.5000,61.8991
995.6000,61.9331
995.7000,61.9613
995.8000,61.9936
995.9000,62.0234
996.0000,62.056
996.1000,62.0977
996.2000,62.134
996.3000,62.1563
996.4000,62.1876
996.5000,62.2233
