XYDATA,sample12.jws
584.9000,125.325
585.0000,125.323
585.1000,125.316
585.2000,125.31
585.3000,125.303
585.4000,125.302
585.5000,125.292
585.6000,125.288
585.7000,125.282
585.8000,125.279
585.9000,125.273
586.0000,125.27
586.1000,125.261
586.2000,125.252
586.3000,125.243
586.4000,125.238
586.5000,125.233
586.6000,125.229
586.7000,125.22
586.8000,125.215
586.9000,125.208
587.0000,125.201
587.1000,125.201
587.2000,125.194
587.3000,125.187
587.4000,125.183
587.5000,125.181
587.6000,125.172
587.7000,125.167
587.8000,125.163
587.9000,125.153
588.0000,125.146
588.1000,125.142
588.2000,125.137
588.3000,125.135
588.4000,125.125
588.5000,125.12
588.6000,125.104
588.7000,125.105
588.8000,125.098
588.9000,125.091
589.0000,125.081
589.1000,125.079
589.2000,125.069
589.3000,125.066
589.4000,125.062
589.5000,125.055
589.6000,125.044
589.7000,125.042
589.8000,125.035
589.9000,125.033
590.0000,125.033
590.1000,125.024
590.2000,125.017
590.3000,125.011
590.4000,125.004
590.5000,124.994
590.6000,124.988
590.7000,124.976
590.8000,124.974
590.9000,124.964
591.0000,124.955
591.1000,124.951
591.2000,124.945
591.3000,124.938
591.4000,124.927
591.5000,124.917
591.6000,124.91
591.7000,124.902
591.8000,124.905
591.9000,124.897
592.0000,124.894
592.1000,124.89
592.2000,124.886
592.3000,124.876
592.4000,124.868
592.5000,124.863
592.6000,124.859
592.7000,124.855
592.8000,124.852
592.9000,124.847
593.0000,124.839
593.1000,124.829
593.2000,124.817
593.3000,124.812
593.4000,124.808
593.5000,124.799
593.6000,124.79
593.7000,124.789
593.8000,124.784
593.9000,124.775
594.0000,124.771
594.1000,124.767
594.2000,124.764
594.3000,124.759
594.4000,124.753
594.5000,124.745
594.6000,124.737
594.7000,124.728
594.8000,124.724
594.9000,124.717
595.0000,124.706
595.1000,124.699
595.2000,124.69
595.3000,124.684
595.4000,124.678
595.5000,124.673
595.6000,124.669
595.7000,124.664
595.8000,124.653
595.9000,124.647
596.0000,124.637
596.1000,124.63
596.2000,124.627
596.3000,124.62
596.4000,124.612
596.5000,124.608
596.6000,124.6
596.7000,124.591
596.8000,124.586
596.9000,124.579
597.0000,124.57
597.1000,124.568
597.2000,124.562
597.3000,124.547
597.4000,124.535
597.5000,124.523
597.6000,124.514
597.7000,124.504
597.8000,124.5
597.9000,124.495
598.0000,124.484
598.1000,124.477
598.2000,124.47
598.3000,124.463
598.4000,124.46
598.5000,124.452
598.6000,124.439
598.7000,124.432
598.8000,124.424
598.9000,124.416
599.0000,124.406
599.1000,124.397
599.2000,124.387
599.3000,124.377
599.4000,124.365
599.5000,124.356
599.6000,124.354
599.7000,124.342
599.8000,124.331
599.9000,124.326
600.0000,124.318
600.1000,124.308
600.2000,124.301
600.3000,124.294
600.4000,124.286
600.5000,124.285
600.6000,124.278
600.7000,124.274
600.8000,124.274
600.9000,124.267
601.0000,124.264
601.1000,124.254
601.2000,124.248
601.3000,124.242
601.4000,124.237
601.5000,124.229
601.6000,124.22
601.7000,124.206
601.8000,124.2
601.9000,124.192
602.0000,124.182
602.1000,124.174
602.2000,124.169
602.3000,124.159
602.4000,124.149
602.5000,124.141
602.6000,124.133
602.7000,124.126
602.8000,124.113
602.9000,124.104
603.0000,124.098
603.1000,124.091
603.2000,124.081
603.3000,124.072
603.4000,124.066
603.5000,124.054
603.6000,124.048
603.7000,124.037
603.8000,124.037
603.9000,124.028
604.0000,124.02
604.1000,124.011
604.2000,123.998
604.3000,123.995
604.4000,123.989
604.5000,123.977
604.6000,123.971
604.7000,123.965
604.8000,123.955
604.9000,123.949
605.0000,123.941
605.1000,123.933
605.2000,123.929
605.3000,123.923
605.4000,123.916
605.5000,123.909
605.6000,123.903
605.7000,123.895
605.8000,123.889
605.9000,123.883
606.0000,123.874
606.1000,123.865
606.2000,123.862
606.3000,123.855
606.4000,123.853
606.5000,123.846
606.6000,123.84
606.7000,123.826
606.8000,123.811
606.9000,123.802
607.0000,123.787
607.1000,123.78
607.2000,123.766
607.3000,123.757
607.4000,123.751
607.5000,123.741
607.6000,123.731
607.7000,123.731
607.8000,123.72
607.9000,123.708
608.0000,123.699
608.1000,123.699
608.2000,123.691
608.3000,123.681
608.4000,123.667
608.5000,123.662
608.6000,123.659
608.7000,123.653
608.8000,123.651
608.9000,123.642
609.0000,123.629
609.1000,123.619
609.2000,123.618
609.3000,123.606
609.4000,123.594
609.5000,123.586
609.6000,123.577
609.7000,123.568
609.8000,123.562
609.9000,123.562
610.0000,123.556
610.1000,123.549
610.2000,123.541
610.3000,123.529
610.4000,123.52
610.5000,123.516
610.6000,123.507
610.7000,123.501
610.8000,123.492
610.9000,123.479
611.0000,123.473
611.1000,123.466
611.2000,123.458
611.3000,123.45
611.4000,123.444
611.5000,123.435
611.6000,123.435
611.7000,123.424
611.8000,123.411
611.9000,123.404
612.0000,123.39
612.1000,123.384
612.2000,123.379
612.3000,123.372
612.4000,123.36
612.5000,123.359
612.6000,123.348
612.7000,123.342
612.8000,123.331
612.9000,123.326
613.0000,123.312
613.1000,123.303
613.2000,123.294
613.3000,123.292
613.4000,123.283
613.5000,123.278
613.6000,123.277
613.7000,123.266
613.8000,123.257
613.9000,123.245
614.0000,123.236
614.1000,123.227
614.2000,123.218
614.3000,123.213
614.4000,123.206
614.5000,123.193
614.6000,123.187
614.7000,123.178
614.8000,123.165
614.9000,123.154
615.0000,123.145
615.1000,123.128
615.2000,123.122
615.3000,123.114
615.4000,123.108
615.5000,123.1
615.6000,123.094
615.7000,123.086
615.8000,123.08
615.9000,123.071
616.0000,123.061
616.1000,123.051
616.2000,123.045
616.3000,123.037
616.4000,123.026
616.5000,123.016
616.6000,123.007
616.7000,122.993
616.8000,122.979
616.9000,122.966
617.0000,122.961
617.1000,122.958
617.2000,122.952
617.3000,122.944
617.4000,122.928
617.5000,122.915
617.6000,122.908
617.7000,122.895
617.8000,122.878
617.9000,122.87
618.0000,122.86
618.1000,122.855
618.2000,122.843
618.3000,122.84
618.4000,122.826
618.5000,122.813
618.6000,122.803
618.7000,122.793
618.8000,122.778
618.9000,122.765
619.0000,122.759
619.1000,122.748
619.2000,122.734
619.3000,122.723
619.4000,122.709
619.5000,122.705
619.6000,122.696
619.7000,122.686
619.8000,122.676
619.9000,122.668
620.0000,122.658
620.1000,122.681
620.2000,122.676
620.3000,122.66
620.4000,122.652
620.5000,122.641
620.6000,122.627
620.7000,122.62
620.8000,122.61
620.9000,122.6
621.0000,122.591
621.1000,122.582
621.2000,122.57
621.3000,122.559
621.4000,122.549
621.5000,122.54
621.6000,122.528
621.7000,122.519
621.8000,122.505
621.9000,122.492
622.0000,122.479
622.1000,122.47
622.2000,122.453
622.3000,122.447
622.4000,122.439
622.5000,122.424
622.6000,122.413
622.7000,122.401
622.8000,122.386
622.9000,122.374
623.0000,122.359
623.1000,122.35
623.2000,122.339
623.3000,122.325
623.4000,122.314
623.5000,122.304
623.6000,122.293
623.7000,122.28
623.8000,122.273
623.9000,122.263
624.0000,122.25
624.1000,122.235
624.2000,122.227
624.3000,122.21
624.4000,122.2
624.5000,122.194
624.6000,122.184
624.7000,122.171
624.8000,122.167
624.9000,122.152
625.0000,122.141
625.1000,122.138
625.2000,122.132
625.3000,122.121
625.4000,122.112
625.5000,122.097
625.6000,122.085
625.7000,122.075
625.8000,122.066
625.9000,122.058
626.0000,122.049
626.1000,122.044
626.2000,122.038
626.3000,122.023
626.4000,122.008
626.5000,122.003
626.6000,121.987
626.7000,121.978
626.8000,121.965
626.9000,121.957
627.0000,121.939
627.1000,121.926
627.2000,121.922
627.3000,121.908
627.4000,121.897
627.5000,121.889
627.6000,121.88
627.7000,121.865
627.8000,121.855
627.9000,121.846
628.0000,121.831
628.1000,121.823
628.2000,121.811
628.3000,121.796
628.4000,121.785
628.5000,121.774
628.6000,121.766
628.7000,121.754
628.8000,121.743
628.9000,121.731
629.0000,121.719
629.1000,121.7
629.2000,121.69
629.3000,121.669
629.4000,121.655
629.5000,121.65
629.6000,121.643
629.7000,121.635
629.8000,121.622
629.9000,121.611
630.0000,121.6
630.1000,121.592
630.2000,121.581
630.3000,121.571
630.4000,121.557
630.5000,121.548
630.6000,121.538
630.7000,121.525
630.8000,121.509
630.9000,121.494
631.0000,121.478
631.1000,121.466
631.2000,121.457
631.3000,121.442
631.4000,121.434
631.5000,121.423
631.6000,121.409
631.7000,121.394
631.8000,121.38
631.9000,121.368
632.0000,121.355
632.1000,121.348
632.2000,121.336
632.3000,121.332
632.4000,121.32
632.5000,121.312
632.6000,121.307
632.7000,121.295
632.8000,121.282
632.9000,121.264
633.0000,121.253
633.1000,121.242
633.2000,121.234
633.3000,121.219
633.4000,121.206
633.5000,121.196
633.6000,121.181
633.7000,121.167
633.8000,121.156
633.9000,121.139
634.0000,121.13
634.1000,121.115
634.2000,121.109
634.3000,121.099
634.4000,121.09
634.5000,121.082
634.6000,121.065
634.7000,121.054
634.8000,121.045
634.9000,121.033
635.0000,121.021
635.1000,121.01
635.2000,121
635.3000,120.983
635.4000,120.97
635.5000,120.957
635.6000,120.944
635.7000,120.93
635.8000,120.914
635.9000,120.897
636.0000,120.889
636.1000,120.872
636.2000,120.859
636.3000,120.841
636.4000,120.829
636.5000,120.815
636.6000,120.805
636.7000,120.79
636.8000,120.777
636.9000,120.766
637.0000,120.747
637.1000,120.739
637.2000,120.721
637.3000,120.711
637.4000,120.694
637.5000,120.681
637.6000,120.662
637.7000,120.651
637.8000,120.642
637.9000,120.627
638.0000,120.614
638.1000,120.602
638.2000,120.588
638.3000,120.578
638.4000,120.566
638.5000,120.555
638.6000,120.543
638.7000,120.52
638.8000,120.504
638.9000,120.492
639.0000,120.473
639.1000,120.457
639.2000,120.437
639.3000,120.426
639.4000,120.415
639.5000,120.406
639.6000,120.388
639.7000,120.377
639.8000,120.366
639.9000,120.358
640.0000,120.349
640.1000,120.336
640.2000,120.326
640.3000,120.315
640.4000,120.303
640.5000,120.295
640.6000,120.287
640.7000,120.27
640.8000,120.257
640.9000,120.245
641.0000,120.231
641.1000,120.219
641.2000,120.202
641.3000,120.187
641.4000,120.177
641.5000,120.161
641.6000,120.142
641.7000,120.129
641.8000,120.119
641.9000,120.109
642.0000,120.1
642.1000,120.088
642.2000,120.081
642.3000,120.073
642.4000,120.059
642.5000,120.047
642.6000,120.029
642.7000,120.015
642.8000,120.007
642.9000,119.996
643.0000,119.978
643.1000,119.96
643.2000,119.941
643.3000,119.927
643.4000,119.912
643.5000,119.896
643.6000,119.884
643.7000,119.863
643.8000,119.85
643.9000,119.833
644.0000,119.819
644.1000,119.797
644.2000,119.784
644.3000,119.765
644.4000,119.751
644.5000,119.742
644.6000,119.733
644.7000,119.712
644.8000,119.7
644.9000,119.686
645.0000,119.668
645.1000,119.656
645.2000,119.641
645.3000,119.627
645.4000,119.606
645.5000,119.592
645.6000,119.581
645.7000,119.567
645.8000,119.557
645.9000,119.539
646.0000,119.518
646.1000,119.499
646.2000,119.485
646.3000,119.474
646.4000,119.461
646.5000,119.454
646.6000,119.437
646.7000,119.422
646.8000,119.407
646.9000,119.392
647.0000,119.373
647.1000,119.361
647.2000,119.342
647.3000,119.329
647.4000,119.313
647.5000,119.298
647.6000,119.282
647.7000,119.261
647.8000,119.236
647.9000,119.223
648.0000,119.209
648.1000,119.19
648.2000,119.172
648.3000,119.156
648.4000,119.137
648.5000,119.125
648.6000,119.112
648.7000,119.091
648.8000,119.073
648.9000,119.059
649.0000,119.042
649.1000,119.024
649.2000,119.01
649.3000,118.994
649.4000,118.977
649.5000,118.955
649.6000,118.939
649.7000,118.916
649.8000,118.898
649.9000,118.886
650.0000,118.87
650.1000,118.856
650.2000,118.838
650.3000,118.82
650.4000,118.806
650.5000,118.787
650.6000,118.772
650.7000,118.76
650.8000,118.744
650.9000,118.728
651.0000,118.718
651.1000,118.706
651.2000,118.688
651.3000,118.675
651.4000,118.658
651.5000,118.641
651.6000,118.625
651.7000,118.611
651.8000,118.595
651.9000,118.58
652.0000,118.563
652.1000,118.545
652.2000,118.525
652.3000,118.511
652.4000,118.499
652.5000,118.482
652.6000,118.469
652.7000,118.458
652.8000,118.439
652.9000,118.424
653.0000,118.413
653.1000,118.397
653.2000,118.387
653.3000,118.372
653.4000,118.361
653.5000,118.34
653.6000,118.33
653.7000,118.317
653.8000,118.296
653.9000,118.276
654.0000,118.258
654.1000,118.242
654.2000,118.22
654.3000,118.201
654.4000,118.19
654.5000,118.172
654.6000,118.159
654.7000,118.142
654.8000,118.121
654.9000,118.098
655.0000,118.079
655.1000,118.065
655.2000,118.05
655.3000,118.031
655.4000,118.016
655.5000,118.001
655.6000,117.979
655.7000,117.96
655.8000,117.942
655.9000,117.924
656.0000,117.913
656.1000,117.895
656.2000,117.876
656.3000,117.857
656.4000,117.836
656.5000,117.817
656.6000,117.8
656.7000,117.788
656.8000,117.769
656.9000,117.754
657.0000,117.739
657.1000,117.721
657.2000,117.709
657.3000,117.69
657.4000,117.674
657.5000,117.652
657.6000,117.629
657.7000,117.612
657.8000,117.596
657.9000,117.577
658.0000,117.569
658.1000,117.551
658.2000,117.531
658.3000,117.513
658.4000,117.491
658.5000,117.48
658.6000,117.467
658.7000,117.446
658.8000,117.433
658.9000,117.417
659.0000,117.396
659.1000,117.376
659.2000,117.358
659.3000,117.341
659.4000,117.33
659.5000,117.309
659.6000,117.288
659.7000,117.27
659.8000,117.248
659.9000,117.233
660.0000,117.208
660.1000,117.188
660.2000,117.169
660.3000,117.149
660.4000,117.126
660.5000,117.111
660.6000,117.094
660.7000,117.08
660.8000,117.062
660.9000,117.039
661.0000,117.019
661.1000,117.005
661.2000,116.979
661.3000,116.961
661.4000,116.946
661.5000,116.931
661.6000,116.913
661.7000,116.897
661.8000,116.872
661.9000,116.859
662.0000,116.838
662.1000,116.822
662.2000,116.809
662.3000,116.789
662.4000,116.769
662.5000,116.753
662.6000,116.73
662.7000,116.718
662.8000,116.705
662.9000,116.685
663.0000,116.668
663.1000,116.649
663.2000,116.635
663.3000,116.612
663.4000,116.59
663.5000,116.572
663.6000,116.558
663.7000,116.541
663.8000,116.523
663.9000,116.509
664.0000,116.491
664.1000,116.477
664.2000,116.46
664.3000,116.448
664.4000,116.431
664.5000,116.413
664.6000,116.399
664.7000,116.382
664.8000,116.368
664.9000,116.343
665.0000,116.33
665.1000,116.314
665.2000,116.3
665.3000,116.281
665.4000,116.264
665.5000,116.246
665.6000,116.227
665.7000,116.206
665.8000,116.195
665.9000,116.175
666.0000,116.154
666.1000,116.138
666.2000,116.117
666.3000,116.102
666.4000,116.082
666.5000,116.071
666.6000,116.058
666.7000,116.045
666.8000,116.028
666.9000,116.003
667.0000,115.984
667.1000,115.962
667.2000,115.947
667.3000,115.929
667.4000,115.913
667.5000,115.89
667.6000,115.871
667.7000,115.856
667.8000,115.833
667.9000,115.809
668.0000,115.788
668.1000,115.767
668.2000,115.747
668.3000,115.73
668.4000,115.708
668.5000,115.686
668.6000,115.663
668.7000,115.648
668.8000,115.629
668.9000,115.611
669.0000,115.585
669.1000,115.563
669.2000,115.546
669.3000,115.526
669.4000,115.511
669.5000,115.484
669.6000,115.465
669.7000,115.445
669.8000,115.427
669.9000,115.409
670.0000,115.395
670.1000,115.385
670.2000,115.364
670.3000,115.348
670.4000,115.325
670.5000,115.308
670.6000,115.291
670.7000,115.274
670.8000,115.259
670.9000,115.24
671.0000,115.222
671.1000,115.208
671.2000,115.192
671.3000,115.181
671.4000,115.157
671.5000,115.138
671.6000,115.123
671.7000,115.107
671.8000,115.09
671.9000,115.077
672.0000,115.059
672.1000,115.043
672.2000,115.024
672.3000,115.007
672.4000,114.985
672.5000,114.968
672.6000,114.947
672.7000,114.935
672.8000,114.923
672.9000,114.904
673.0000,114.887
673.1000,114.868
673.2000,114.85
673.3000,114.834
673.4000,114.822
673.5000,114.796
673.6000,114.781
673.7000,114.764
673.8000,114.738
673.9000,114.718
674.0000,114.694
674.1000,114.673
674.2000,114.658
674.3000,114.635
674.4000,114.616
674.5000,114.595
674.6000,114.578
674.7000,114.562
674.8000,114.541
674.9000,114.52
675.0000,114.505
675.1000,114.481
675.2000,114.464
675.3000,114.447
675.4000,114.422
675.5000,114.404
675.6000,114.39
675.7000,114.37
675.8000,114.353
675.9000,114.335
676.0000,114.311
676.1000,114.296
676.2000,114.272
676.3000,114.251
676.4000,114.223
676.5000,114.201
676.6000,114.174
676.7000,114.159
676.8000,114.144
676.9000,114.126
677.0000,114.109
677.1000,114.085
677.2000,114.066
677.3000,114.045
677.4000,114.027
677.5000,114.009
677.6000,113.986
677.7000,113.969
677.8000,113.954
677.9000,113.928
678.0000,113.907
678.1000,113.885
678.2000,113.863
678.3000,113.842
678.4000,113.819
678.5000,113.793
678.6000,113.777
678.7000,113.756
678.8000,113.73
678.9000,113.714
679.0000,113.692
679.1000,113.669
679.2000,113.651
679.3000,113.627
679.4000,113.613
679.5000,113.594
679.6000,113.577
679.7000,113.554
679.8000,113.541
679.9000,113.52
680.0000,113.497
680.1000,113.478
680.2000,113.459
680.3000,113.443
680.4000,113.423
680.5000,113.409
680.6000,113.384
680.7000,113.367
680.8000,113.353
680.9000,113.332
681.0000,113.308
681.1000,113.288
681.2000,113.268
681.3000,113.248
681.4000,113.23
681.5000,113.215
681.6000,113.198
681.7000,113.178
681.8000,113.162
681.9000,113.141
682.0000,113.125
682.1000,113.103
682.2000,113.085
682.3000,113.068
682.4000,113.048
682.5000,113.029
682.6000,113.009
682.7000,112.987
682.8000,112.966
682.9000,112.951
683.0000,112.932
683.1000,112.915
683.2000,112.895
683.3000,112.875
683.4000,112.858
683.5000,112.837
683.6000,112.819
683.7000,112.794
683.8000,112.777
683.9000,112.758
684.0000,112.739
684.1000,112.716
684.2000,112.701
684.3000,112.679
684.4000,112.66
684.5000,112.645
684.6000,112.626
684.7000,112.605
684.8000,112.587
684.9000,112.57
685.0000,112.551
685.1000,112.534
685.2000,112.515
685.3000,112.497
685.4000,112.476
685.5000,112.459
685.6000,112.442
685.7000,112.428
685.8000,112.406
685.9000,112.39
686.0000,112.371
686.1000,112.349
686.2000,112.329
686.3000,112.304
686.4000,112.286
686.5000,112.261
686.6000,112.237
686.7000,112.217
686.8000,112.196
686.9000,112.18
687.0000,112.158
687.1000,112.139
687.2000,112.119
687.3000,112.102
687.4000,112.077
687.5000,112.057
687.6000,112.037
687.7000,112.015
687.8000,111.996
687.9000,111.976
688.0000,111.955
688.1000,111.939
688.2000,111.916
688.3000,111.896
688.4000,111.872
688.5000,111.85
688.6000,111.835
688.7000,111.813
688.8000,111.792
688.9000,111.761
689.0000,111.742
689.1000,111.724
689.2000,111.703
689.3000,111.678
689.4000,111.656
689.5000,111.641
689.6000,111.618
689.7000,111.601
689.8000,111.582
689.9000,111.561
690.0000,111.544
690.1000,111.522
690.2000,111.503
690.3000,111.478
690.4000,111.455
690.5000,111.432
690.6000,111.414
690.7000,111.398
690.8000,111.379
690.9000,111.362
691.0000,111.339
691.1000,111.313
691.2000,111.292
691.3000,111.272
691.4000,111.25
691.5000,111.229
691.6000,111.208
691.7000,111.186
691.8000,111.162
691.9000,111.142
692.0000,111.122
692.1000,111.107
692.2000,111.089
692.3000,111.062
692.4000,111.04
692.5000,111.024
692.6000,111.001
692.7000,110.977
692.8000,110.954
692.9000,110.94
693.0000,110.92
693.1000,110.9
693.2000,110.88
693.3000,110.86
693.4000,110.84
693.5000,110.819
693.6000,110.802
693.7000,110.783
693.8000,110.762
693.9000,110.739
694.0000,110.716
694.1000,110.691
694.2000,110.667
694.3000,110.65
694.4000,110.63
694.5000,110.608
694.6000,110.589
694.7000,110.57
694.8000,110.551
694.9000,110.529
695.0000,110.508
695.1000,110.49
695.2000,110.465
695.3000,110.437
695.4000,110.409
695.5000,110.391
695.6000,110.373
695.7000,110.353
695.8000,110.335
695.9000,110.311
696.0000,110.291
696.1000,110.267
696.2000,110.245
696.3000,110.223
696.4000,110.202
696.5000,110.179
696.6000,110.157
696.7000,110.138
696.8000,110.116
696.9000,110.097
697.0000,110.074
697.1000,110.053
697.2000,110.03
697.3000,110.008
697.4000,109.987
697.5000,109.964
697.6000,109.939
697.7000,109.92
697.8000,109.898
697.9000,109.872
698.0000,109.85
698.1000,109.83
698.2000,109.81
698.3000,109.785
698.4000,109.765
698.5000,109.748
698.6000,109.733
698.7000,109.713
698.8000,109.69
698.9000,109.667
699.0000,109.643
699.1000,109.626
699.2000,109.604
699.3000,109.58
699.4000,109.555
699.5000,109.538
699.6000,109.516
699.7000,109.497
699.8000,109.473
699.9000,109.45
700.0000,109.43
700.1000,109.403
700.2000,109.383
700.3000,109.361
700.4000,109.342
700.5000,109.322
700.6000,109.302
700.7000,109.285
700.8000,109.263
700.9000,109.24
701.0000,109.218
701.1000,109.195
701.2000,109.181
701.3000,109.164
701.4000,109.138
701.5000,109.119
701.6000,109.092
701.7000,109.069
701.8000,109.041
701.9000,109.021
702.0000,108.994
702.1000,108.975
702.2000,108.954
702.3000,108.93
702.4000,108.909
702.5000,108.888
702.6000,108.871
702.7000,108.846
702.8000,108.829
702.9000,108.808
703.0000,108.786
703.1000,108.766
703.2000,108.742
703.3000,108.722
703.4000,108.7
703.5000,108.68
703.6000,108.659
703.7000,108.641
703.8000,108.618
703.9000,108.593
704.0000,108.578
704.1000,108.555
704.2000,108.533
704.3000,108.516
704.4000,108.486
704.5000,108.457
704.6000,108.435
704.7000,108.409
704.8000,108.395
704.9000,108.376
705.0000,108.356
705.1000,108.331
705.2000,108.314
705.3000,108.292
705.4000,108.274
705.5000,108.255
705.6000,108.236
705.7000,108.216
705.8000,108.193
705.9000,108.167
706.0000,108.142
706.1000,108.122
706.2000,108.103
706.3000,108.08
706.4000,108.063
706.5000,108.042
706.6000,108.021
706.7000,108.001
706.8000,107.98
706.9000,107.956
707.0000,107.937
707.1000,107.919
707.2000,107.897
707.3000,107.875
707.4000,107.851
707.5000,107.83
707.6000,107.812
707.7000,107.795
707.8000,107.777
707.9000,107.752
708.0000,107.727
708.1000,107.708
708.2000,107.688
708.3000,107.669
708.4000,107.649
708.5000,107.623
708.6000,107.6
708.7000,107.578
708.8000,107.561
708.9000,107.534
709.0000,107.513
709.1000,107.496
709.2000,107.466
709.3000,107.44
709.4000,107.418
709.5000,107.397
709.6000,107.369
709.7000,107.347
709.8000,107.327
709.9000,107.298
710.0000,107.274
710.1000,107.25
710.2000,107.23
710.3000,107.208
710.4000,107.183
710.5000,107.158
710.6000,107.141
710.7000,107.117
710.8000,107.098
710.9000,107.078
711.0000,107.061
711.1000,107.041
711.2000,107.02
711.3000,106.991
711.4000,106.97
711.5000,106.945
711.6000,106.921
711.7000,106.9
711.8000,106.876
711.9000,106.852
712.0000,106.823
712.1000,106.804
712.2000,106.783
712.3000,106.763
712.4000,106.747
712.5000,106.728
712.6000,106.712
712.7000,106.689
712.8000,106.667
712.9000,106.65
713.0000,106.627
713.1000,106.609
713.2000,106.583
713.3000,106.563
713.4000,106.533
713.5000,106.509
713.6000,106.488
713.7000,106.464
713.8000,106.437
713.9000,106.413
714.0000,106.382
714.1000,106.354
714.2000,106.326
714.3000,106.306
714.4000,106.286
714.5000,106.265
714.6000,106.245
714.7000,106.222
714.8000,106.2
714.9000,106.181
715.0000,106.161
715.1000,106.143
715.2000,106.117
715.3000,106.093
715.4000,106.069
715.5000,106.044
715.6000,106.024
715.7000,105.997
715.8000,105.969
715.9000,105.949
716.0000,105.928
716.1000,105.905
716.2000,105.879
716.3000,105.853
716.4000,105.836
716.5000,105.816
716.6000,105.79
716.7000,105.766
716.8000,105.744
716.9000,105.72
717.0000,105.699
717.1000,105.679
717.2000,105.663
717.3000,105.644
717.4000,105.62
717.5000,105.597
717.6000,105.571
717.7000,105.547
717.8000,105.519
717.9000,105.5
718.0000,105.475
718.1000,105.455
718.2000,105.432
718.3000,105.406
718.4000,105.391
718.5000,105.371
718.6000,105.348
718.7000,105.333
718.8000,105.307
718.9000,105.291
719.0000,105.271
719.1000,105.246
719.2000,105.222
719.3000,105.195
719.4000,105.174
719.5000,105.15
719.6000,105.127
719.7000,105.097
719.8000,105.076
719.9000,105.056
720.0000,105.033
720.1000,105.017
720.2000,105.001
720.3000,104.975
720.4000,104.955
720.5000,104.933
720.6000,104.914
720.7000,104.891
720.8000,104.868
720.9000,104.844
721.0000,104.824
721.1000,104.798
721.2000,104.772
721.3000,104.741
721.4000,104.716
721.5000,104.697
721.6000,104.671
721.7000,104.65
721.8000,104.628
721.9000,104.599
722.0000,104.574
722.1000,104.55
722.2000,104.525
722.3000,104.506
722.4000,104.486
722.5000,104.465
722.6000,104.442
722.7000,104.425
722.8000,104.4
722.9000,104.376
723.0000,104.358
723.1000,104.33
723.2000,104.304
723.3000,104.281
723.4000,104.249
723.5000,104.225
723.6000,104.198
723.7000,104.166
723.8000,104.141
723.9000,104.115
724.0000,104.099
724.1000,104.078
724.2000,104.052
724.3000,104.027
724.4000,104.012
724.5000,103.993
724.6000,103.967
724.7000,103.943
724.8000,103.92
724.9000,103.891
725.0000,103.864
725.1000,103.842
725.2000,103.82
725.3000,103.792
725.4000,103.763
725.5000,103.733
725.6000,103.704
725.7000,103.68
725.8000,103.655
725.9000,103.629
726.0000,103.608
726.1000,103.589
726.2000,103.56
726.3000,103.538
726.4000,103.518
726.5000,103.492
726.6000,103.472
726.7000,103.445
726.8000,103.423
726.9000,103.403
727.0000,103.376
727.1000,103.354
727.2000,103.325
727.3000,103.3
727.4000,103.272
727.5000,103.247
727.6000,103.217
727.7000,103.19
727.8000,103.168
727.9000,103.143
728.0000,103.115
728.1000,103.091
728.2000,103.064
728.3000,103.034
728.4000,103.009
728.5000,102.986
728.6000,102.965
728.7000,102.946
728.8000,102.919
728.9000,102.893
729.0000,102.866
729.1000,102.836
729.2000,102.805
729.3000,102.776
729.4000,102.753
729.5000,102.725
729.6000,102.696
729.7000,102.669
729.8000,102.643
729.9000,102.619
730.0000,102.593
730.1000,102.562
730.2000,102.535
730.3000,102.506
730.4000,102.477
730.5000,102.442
730.6000,102.422
730.7000,102.398
730.8000,102.371
730.9000,102.342
731.0000,102.313
731.1000,102.286
731.2000,102.257
731.3000,102.235
731.4000,102.208
731.5000,102.182
731.6000,102.149
731.7000,102.12
731.8000,102.088
731.9000,102.055
732.0000,102.029
732.1000,102.001
732.2000,101.973
732.3000,101.951
732.4000,101.929
732.5000,101.9
732.6000,101.873
732.7000,101.848
732.8000,101.822
732.9000,101.794
733.0000,101.767
733.1000,101.74
733.2000,101.708
733.3000,101.685
733.4000,101.662
733.5000,101.639
733.6000,101.609
733.7000,101.59
733.8000,101.567
733.9000,101.544
734.0000,101.518
734.1000,101.493
734.2000,101.469
734.3000,101.44
734.4000,101.422
734.5000,101.39
734.6000,101.368
734.7000,101.342
734.8000,101.319
734.9000,101.299
735.0000,101.277
735.1000,101.251
735.2000,101.231
735.3000,101.213
735.4000,101.192
735.5000,101.167
735.6000,101.144
735.7000,101.126
735.8000,101.102
735.9000,101.077
736.0000,101.055
736.1000,101.035
736.2000,101.011
736.3000,100.995
736.4000,100.979
736.5000,100.963
736.6000,100.95
736.7000,100.926
736.8000,100.91
736.9000,100.894
737.0000,100.873
737.1000,100.85
737.2000,100.836
737.3000,100.818
737.4000,100.798
737.5000,100.777
737.6000,100.76
737.7000,100.738
737.8000,100.718
737.9000,100.698
738.0000,100.685
738.1000,100.66
738.2000,100.638
738.3000,100.631
738.4000,100.61
738.5000,100.589
738.6000,100.565
738.7000,100.553
738.8000,100.532
738.9000,100.514
739.0000,100.494
739.1000,100.486
739.2000,100.471
739.3000,100.457
739.4000,100.44
739.5000,100.419
739.6000,100.398
739.7000,100.375
739.8000,100.351
739.9000,100.336
740.0000,100.321
740.1000,100.281
740.2000,100.265
